Codigo|Municipio|UG|Titulo|DataUltimaAuditoria|CodigoMunicipio|CodigoUG|LocalExecucao|DataInicial|AnoInicial|Prazo|NaturezaIntervencao|PrazoAditado|PrazoParalizacao
2970|Chã de Alegria|Prefeitura Municipal de Chã de Alegria|Serviço de Hora Máquina - Pregão Presencial nº 06/2018|2018-11-08T00:00:00|P046|189|Chã de Alegria|2018-07-31T00:00:00|2018|365|Locação de Veículos||
2971|Chã de Alegria|Prefeitura Municipal de Chã de Alegria|Locação de Dois Veículos Tipo Ônibus Rodoviário para Transporte Complementar Universitário - Pregão Presencial nº 10/2018|2018-11-08T00:00:00|P046|189|Chã de Alegria|2018-07-05T00:00:00|2018|365|Transporte Escolar||
2974|Tuparetama|Prefeitura Municipal de Tuparetama|Reforma e Ampliação do Hospital Municipal|2018-08-30T00:00:00|P162|698|Zona Urbana de Tuparetama|2014-08-26T00:00:00|2014|180|Hospital||
2975|Tuparetama|Prefeitura Municipal de Tuparetama|Pavimentação nas Ruas Manoel Tunú da Costa, Vereador Antônio Lopes, Francisca Pastora, Travessa Ezídio Pereira e Pavimentação em paralelepípedo nas Ruas Ulisses Pereira e Pergentino José da Silva.|2018-08-30T00:00:00|P162|698|Zona Urbana de Tuparetama|2014-09-02T00:00:00|2014|180|Pavimentação||
2976|Xexéu|Secretaria de Educação de Pernambuco|Recuperação Emergencial da Escola Mínima Mirandolina Pessoa de Queiroz, localizada no município de Xexéu/PE|2018-11-09T00:00:00|P175|1577|Rua José Adelmo s/nº - Campos Limpo|2017-09-15T00:00:00|2017|60|Escola|60|
2977|Palmares|Secretaria de Educação de Pernambuco|Recuperação Emergencial da Escola Monsenhor Abílio Américo Galvão, localizada no município de Palmares/PE|2019-07-05T00:00:00|P104|1577|Av. José Américo de Miranda, s/nº - Santa Rosa|2017-09-18T00:00:00|2017|60|Escola|60|
2978|Palmares|Secretaria de Educação de Pernambuco|Recuperação Emergencial da Escola Prof.ª Galtemir Lins, localizada no município de Palmares/PE|2019-04-12T00:00:00|P104|1577|Travessa Nossa senhora de Lourdes, nº 145 - Centro|2017-09-18T00:00:00|2017|60|Escola|60|
2979|Belém de Maria|Secretaria de Educação de Pernambuco|Recuperação Emergencial do EREM Presidente Tancredo Neves, localizado no município de Belém de Maria/PE|2019-02-22T00:00:00|P016|1577|PE 123 s/nº - Sombra da Barra|2017-11-27T00:00:00|2017|90|Escola||
2980|Quipapá|Secretaria de Educação de Pernambuco|Recuperação Emergencial do EREM Dr. Fernando Pessoa de Melo, localizada no município de Quipapá/PE|2019-02-22T00:00:00|P119|1577|Travessa Rio Branco, s/nº - Alto das Areias|2017-11-27T00:00:00|2017|90|Escola||
2981|Serrita|Prefeitura Municipal de Serrita|Serviços de reforma na Escola de Ingazeira|2018-10-03T00:00:00|P144|631|Zona rural|2018-04-02T00:00:00|2018|30|Escola||
2982|Serrita|Prefeitura Municipal de Serrita|Execução de poços tubulares, ampliação de sangradouro e pavimentação em paralelepípedo|2018-10-03T00:00:00|P144|631|Zona rural|2018-04-02T00:00:00|2018|30|Poço||
2983|Serrita|Prefeitura Municipal de Serrita|Reformas de creches e escolas|2018-10-03T00:00:00|P144|631|Sede|2018-04-02T00:00:00|2018|30|Escola||
2984|Serrita|Prefeitura Municipal de Serrita|"Desassoreamento em ""Aguadas"""|2018-10-03T00:00:00|P144|631|Zona rural|2018-04-02T00:00:00|2018|30|Barragem||
2985|Serrita|Prefeitura Municipal de Serrita|Elaboração do Projeto de Abastecimento de Água|2018-10-03T00:00:00|P144|631|Sede|2018-04-02T00:00:00|2018||Adutora||
2986|Serrita|Prefeitura Municipal de Serrita|Execução de serviços elétricos|2018-10-03T00:00:00|P144|631|Sede|2018-04-02T00:00:00|2018||Eletrificação Urbana||
2987|Serrita|Prefeitura Municipal de Serrita|Serviço de conserto na Escola de Jacu e Construção do Canal|2018-10-03T00:00:00|P144|631|Zona rural|2018-04-02T00:00:00|2018||Escola||
2988|Serrita|Prefeitura Municipal de Serrita|Reforma de diversas quadras - sede e zona rural|2018-10-03T00:00:00|P144|631|Sede|2018-04-02T00:00:00|2018||Escola||
2989|Serrita|Prefeitura Municipal de Serrita|Construção de uma Unidade de Educação Infantil (PROINF NCIA)|2018-10-03T00:00:00|P144|631|Sede|2018-04-02T00:00:00|2018||Escola||
2990|Serrita|Prefeitura Municipal de Serrita|Pavimentação em paralelepípedo|2018-10-03T00:00:00|P144|631|Sede|2018-04-02T00:00:00|2018||Pavimentação||
2991|Serrita|Prefeitura Municipal de Serrita|Sistema de esgotamento sanitário|2018-10-03T00:00:00|P144|631|Sede|2018-04-02T00:00:00|2018||Limpeza||
2999|Salgueiro|Prefeitura Municipal de Salgueiro|Construção de uma praça em Umãs e um Centro de Referência|2018-10-03T00:00:00|P126|563|Sede|2018-04-02T00:00:00|2018||Praça/Parque||
3000|Salgueiro|Prefeitura Municipal de Salgueiro|Tapa buraco|2018-10-03T00:00:00|P126|563|Sede|2018-04-02T00:00:00|2018||Pavimentação||
3001|Salgueiro|Prefeitura Municipal de Salgueiro|Pavimentação|2018-10-03T00:00:00|P126|563|Sede|2018-04-02T00:00:00|2018||Pavimentação||
3002|Salgueiro|Prefeitura Municipal de Salgueiro|Construção de uma quadra|2018-10-03T00:00:00|P126|563|Sede|2018-04-02T00:00:00|2018||Quadra Poliesportiva||
3003|Salgueiro|Prefeitura Municipal de Salgueiro|Construção de uma Escola Creche em Conceição das Crioulas|2018-10-03T00:00:00|P126|563|Zona rural|2018-04-02T00:00:00|2018||Escola||
3004|Salgueiro|Prefeitura Municipal de Salgueiro|Construção de uma Creche na COHAB|2018-10-03T00:00:00|P126|563|Sede|2018-04-02T00:00:00|2018||Creche||
3008|Dormentes|Prefeitura Municipal de Dormentes|Construção de uma quadra coberta - Dist. de Lagoa de Fora|2018-10-03T00:00:00|P170|732|Zona rural|2018-04-02T00:00:00|2018||Quadra Poliesportiva||
3009|Dormentes|Prefeitura Municipal de Dormentes|Construção de uma Unidade de Atenção Especializada|2018-10-03T00:00:00|P170|732|Sede|2018-04-02T00:00:00|2018||Posto de Saúde||
3010|Dormentes|Prefeitura Municipal de Dormentes|Pavimentação em paralelepípedo em duas ruas da sede|2018-10-03T00:00:00|P170|732|Sede|2018-04-02T00:00:00|2018||Pavimentação||
3011|Recife|Autarquia de Urbanização do Recife|Execução das Obras para Implantação da II Perimetral - Trecho 01 (da Av. Engenheiro Abdias de Carvalho até a Ponte/Viaduto Parnamirim), Recife/PE - Contrato nº 013/2018|2020-07-29T00:00:00|P120|1663|II Perimetral - Trecho 01 (da Av. Engenheiro Abdias de Carvalho até a Ponte/Viaduto Parnamirim)|2018-06-19T00:00:00|2018|547|Via Urbana|360|91
3012|Paulista|Câmara de Vereadores da Cidade do Paulista|Execução das obras e serviços de engenharia de jateamento da fachada em cerâmica, remoção da pintura antiga, lavagem e pintura de pedras cariri, pintura a base de esmalte sintético, acrílica e látex, limpeza e recuperação das esquadrias em alumínio, substituição de portas, pintura a base de verniz, substituição de luminárias,  substituição de cerâmicas, substituição de vidros, pintura a base de resina, substituição de fechaduras, pintura de piso, colocação de placas de gesso e reforma da coberta|2018-11-30T00:00:00|P111|457|Prédio Sede e Plenário da Câmara de Vereadores da Cidade do Paulista|2013-07-29T00:00:00|2013|60|Edifício Administratvo||
3014|Recife|Gabinete de Projetos Especiais do Recife|Execução das obras e serviços de construção da Unidade Pública de Atendimento Especializado - UPAE, localizada no bairro do Ibura, Recife/PE (Contrato Nº 65/2014)|2018-10-31T00:00:00|P120|1439|Av. Dois Rios, Ibura|2014-03-31T00:00:00|2014|240|Edificação|480|
3015|Paulista|Câmara de Vereadores da Cidade do Paulista|Execução dos serviços de adequação do prédio sede da Câmara de Vereadores da Cidade do Paulista|2018-11-30T00:00:00|P111|457|Câmara de Vereadores da Cidade do Paulista|2014-12-18T00:00:00|2014|60|Edifício Administratvo||
3016|Paulista|Câmara de Vereadores da Cidade do Paulista|Pintura do prédio sede e plenário da Câmara de Vereadores da Cidade do Paulista|2018-11-30T00:00:00|P111|457|Câmara de Vereadores da Cidade do Paulista|2015-12-13T00:00:00|2015|60|Pintura||
3019|Belém de São Francisco|Prefeitura Municipal de Belém de São Francisco|Construção de uma quadra, com cobertura, em Ibó|2018-10-03T00:00:00|P017|62|Zona rural|2018-04-02T00:00:00|2018||Quadra Poliesportiva||
3020|Chã de Alegria|Prefeitura Municipal de Chã de Alegria|Construção de Rede de Drenagem de Águas Pluviais na Vila do Campo - Convite nº 06/2017|2018-11-08T00:00:00|P046|189|Vila do Campo|2017-06-02T00:00:00|2017|120|Drenagem|450|
3021|Itaíba|Prefeitura Municipal de Itaíba|Construção do sistema de esgotamento sanitário da sede do município.|2019-03-19T00:00:00|P077|302|Sede do município|2018-11-05T00:00:00|2018|365|Saneamento||
3024|Serra Talhada|Gabinete de Projetos Estratégicos|Contratação de empresa de engenharia para construção da 1ª etapa do Hospital Geral Governador Eduardo Campos|2019-06-27T00:00:00|P143|1611|BR 232, km 418|2018-09-10T00:00:00|2018|669|Hospital||
3028|Jurema|Prefeitura Municipal de Jurema|Serviços emergenciais de locação de veículos para as necessidades das secretarias do município de Jurema/PE.|2018-11-22T00:00:00|P088|348|Sede do município|2017-02-20T00:00:00|2017|90|Locação de Veículos||
3030|Recife|Departamento Estadual de Trânsito de Pernambuco|Obra de Reforma de Salas no Terminal Cosme e Damião para Implantação de Posto de Atendimento do DETRAN/PE.|2018-03-23T00:00:00|P120|856|Recife|2016-02-05T00:00:00|2016|90|Obras Complementares||
3032|Tuparetama|Prefeitura Municipal de Tuparetama|Manutenção em pavimento de paralelepípedos graníticos e rede de esgotos.|2018-08-30T00:00:00|P162|698|Zona Urbana de Tuparetama|2015-09-21T00:00:00|2015|150|Pavimentação||
3033|Recife|Porto do Recife S.A.|"Arrendamento da área e instalações portuárias não operacionais disponíveis, constantes das plantas denominadas: ""Estacionamento na frente dos Armazéns 12, 13 e 14"" e ""Estacionamento localizado na frente do Armazém 11"""|2018-12-06T00:00:00|P120|809|Porto do Recife, Bairro do Recife|2018-03-12T00:00:00|2018|90|Urbanização||
3034|Petrolina|Prefeitura Municipal de Petrolina|Serviços de engenharia em iluminação pública para instalação e fornecimento de luminárias com tecnologia LED, compatível com sistema de telegestão e rede elétrica para iluminação pública da Av. Sete de Setembro|2019-05-20T00:00:00|P115|471|Avenida sete de setembro, Petrolina|2018-08-31T00:00:00|2018|180|Rede de Iluminação||
3035|Camaragibe|Prefeitura Municipal de Camaragibe|Contratação de Empresa Especializada para o Fornecimento Parcelado de materiais de Construção para Atender as Demandas das Secretarias de Serviços Públicos, Infraestrutura, Defesa Civil, Saúde e Ação Social.|2018-12-03T00:00:00|P036|144|Diversos|2017-08-10T00:00:00|2017|360|Aquisição de Material|360|
3036|Camaragibe|Prefeitura Municipal de Camaragibe|Locação de veículos para atender a necessidade de diversas secretarias do município.|2019-03-06T00:00:00|P036|144|Camaragibe|2018-10-16T00:00:00|2018|60|Locação de Veículos|90|
3037|Camaragibe|Prefeitura Municipal de Camaragibe|Contratação de Empresa especializada no Fornecimento de Emulsão Asfáltica Tipo (E.A. RL-1C) destinada aos serviços de recapeamento no município de Camaragibe.|2018-12-03T00:00:00|P036|144|Diversos|2018-07-20T00:00:00|2018|360|Aquisição de Material||
3038|Camaragibe|Prefeitura Municipal de Camaragibe|Contratação de Empresa Especializada no Fornecimento de 01 (um) Kit Patrulha Asfáltica|2018-12-03T00:00:00|P036|144|Camaragibe|2018-01-11T00:00:00|2018|360|Aquisição de Material||
3040|Olinda|Companhia Pernambucana de Saneamento|Serviços de Engenharia para Elaboração de Estudos, Projetos e Obras Civis, Visando o Aumento da Eficiência Operacional no Sistema de Abastecimento de Água da cidade de Olinda, Estado de Pernambuco, BrasiL.|2018-12-11T00:00:00|P100|802|Olinda|2016-03-28T00:00:00|2016|1800|Rede de Distribuição de Água||
3042|Recife|Secretaria de Saúde de Pernambuco|Contratação de empresa especializada em engenharia para complementação das obras de reforma e ampliação da emergência do Hospital Getúlio Vargas|2018-12-13T00:00:00|P120|1027|Av. Genenral San Martin, S/Nº|2017-09-04T00:00:00|2017|181|Hospital|362|
3043|Passira|Prefeitura Municipal de Passira|Locação de Máquinas e Equipamentos para serviços de Aração de Terra|2018-09-06T00:00:00|P108|448|Zona Rural do Município de Passira|2017-04-12T00:00:00|2017|90|Locação de Veículos|90|
3045|Macaparana|Prefeitura Municipal de Macaparana| Pregão nº 013/2017, Processo nº 48/2017, contratação de empresa para transporte de professores, zona rural e urbana, da rede municipal de ensino, Secretaria de Educação de Macaparana|2018-08-31T00:00:00|P094|366|Zona rural e urbana de Macaparana|2017-07-10T00:00:00|2017|300|Locação de Veículos||
3048|Pombos|Prefeitura Municipal de Pombos|Locação de Veículos - Pregão nº 04/2017|2019-02-20T00:00:00|P117|483|Pombos|2017-06-30T00:00:00|2017|365|Locação de Veículos|365|
3049|Taquaritinga do Norte|Prefeitura Municipal de Taquaritinga do Norte|Contratação de serviços de locação de estruturas diversas para realização de eventos|2020-01-03T00:00:00|P153|665|Área urbana e rural|2019-01-03T00:00:00|2019|360|Locação de Equipamentos para Eventos||
3051|Flores|Prefeitura Municipal de Flores|Gerenciamento dos Resíduos de Serviços de Saúde|2018-05-07T00:00:00|P058|235|Zonas Urbana e Rural|2017-10-11T00:00:00|2017|365|Gerenciamento dos Resíduos de Serviços de Saúde||
3052|Pombos|Prefeitura Municipal de Pombos|Reforma das Unidades de Saúde PSF São Gustavo, PSF Hidelbrando Ferreira Silva e PSF Usina N Sra Carmo - Convite nº 01/2018|2019-02-20T00:00:00|P117|483|Av. N Sra do Carmo, Vila São José e Usina N Sra do Carmo|2018-05-28T00:00:00|2018|60|Posto de Saúde||
3053|Pombos|Prefeitura Municipal de Pombos|Drenagem de Águas Pluviais das Ruas Paulo Bezerra, Francisco Inácio da Paz e Travessa José Vieira - Convite nº 01/2017|2019-02-20T00:00:00|P117|483|Estação e São Francisco|2017-05-31T00:00:00|2017|90|Rede Coletora de Águas Pluviais||
3054|Pombos|Prefeitura Municipal de Pombos|Locação de Caminhão e Motoniveladora destinados a Reconstrução de Estradas Vicinais - Convite nº 06/2017|2019-02-20T00:00:00|P117|483|Zona rural Pombos|2018-01-04T00:00:00|2018|26|Terraplanagem||
3055|Pombos|Prefeitura Municipal de Pombos|Reforma das Unidades Escolares Dois Leões e Prefeito José João da Silva - Convite nº 03/2018|2019-02-20T00:00:00|P117|483|Vila Dois Leões e Sítio Urubutinga|2018-03-21T00:00:00|2018|60|Escola||
3056|Taquaritinga do Norte|Prefeitura Municipal de Taquaritinga do Norte|Construção de Praça às margens da BR 108, Km 07, Taquaritinga do Norte|2019-01-23T00:00:00|P153|665|BR 104, Km 07 - Taquaritinga do Norte|2017-09-18T00:00:00|2017|30|Urbanização||
3057|Pombos|Prefeitura Municipal de Pombos|Fornecimento de Material de Construção - Pregão nº 14/2018|2019-02-20T00:00:00|P117|483|Pombos|||365|Aquisição de Material||
3058|Pombos|Prefeitura Municipal de Pombos|Fornecimento de Material de Marcenaria e Carpintaria - Pregão nº 13/2018|2019-02-20T00:00:00|P117|483|Pombos|||365|Aquisição de Material||
3059|Pombos|Prefeitura Municipal de Pombos|Fornecimento de Material e Acessórios de Pintura - Pregão nº 04/2018|2019-02-20T00:00:00|P117|483|Pombos|||365|Aquisição de Material||
3060|Exu|Prefeitura Municipal de Exu|Aquisição de peças para os ônibus Caminho da Escola e veículos de grande porte da frota do Município de Exu|2019-01-24T00:00:00|P055|227|Sede e zona rural do Município|2018-03-27T00:00:00|2018||Aquisição de Material||
3061|Frei Miguelinho|Prefeitura Municipal de Frei Miguelinho|Serviço de manutenção do sistema de iluminação pública do Povoado de Capivara, Frei Miguelinho - PE|2019-01-28T00:00:00|P060|241|Zona urbana e zona rural de Frei Miguelinho||||Rede de Distribuição de Energia Elétrica||
3062|Brejo da Madre de Deus|Prefeitura Municipal do Brejo da Madre de Deus|Construção de casas populares no Brejo da Madre de Deus - PE.|2019-01-24T00:00:00|P027|103|Sítio Bandeira - Zona rural de Brejo da Madre de Deus||||Casa Popular||
3064|Recife|Companhia Pernambucana de Saneamento|EXECUÇÃO DAS OBRAS DO SISTEMA DE ESGOTAMENTO SANITÁRIO DA CIDADE DE ESCADA (1ª ETAPA), EM PERNAMBUCO.|2019-02-15T00:00:00|P120|802|Escada-PE|2017-08-25T00:00:00|2017|17|Saneamento||
3065|Sirinhaém|Prefeitura Municipal de Sirinhaém|LOTE I - Construção de 01 PSF no distrito de Santo Amaro|2019-02-22T00:00:00|P146|638|distrito de Santo Amaro|2018-09-19T00:00:00|2018|365|Posto de Saúde||
3066|Sirinhaém|Prefeitura Municipal de Sirinhaém|LOTE II - Construção de 03 Portais de entrada da cidade.|2019-02-15T00:00:00|P146|638|sede|||270|Concreto||
3069|Olinda|Companhia Estadual de Habitação e Obras|SERVIÇOS DE ENGENHARIA PARA A EXECUÇÃO DE SERVIÇOS DE TERRAPLENAGEM, PAVIMENTAÇÃO, DRENAGEM E ESGOTAMENTO SANITÁRIO, REFERENTE AO CONTRATO DE REPASSE TC Nº 0222.635-50/2007 - UE 11 E 12. OLINDA/PE.|2018-12-20T00:00:00|P100|800|UE 11 e UE 12 Olinda|2018-05-07T00:00:00|2018|540|Saneamento||
3070|Sirinhaém|Prefeitura Municipal de Sirinhaém|LOTE III - Urbanização de trechos às margens da Avenida Marquês de Olinda.|2019-02-15T00:00:00|P146|638|Sede|||365|Urbanização||
